'Elapsed time','V5','V2'
4.652,4.815,5.175
4.656,4.810,5.175
4.660,4.815,5.160
4.664,4.830,5.175
4.668,4.830,5.165
4.672,4.830,5.160
4.676,4.845,5.160
4.680,4.870,5.165
4.684,4.875,5.160
4.688,4.875,5.155
4.692,4.865,5.160
4.696,4.880,5.180
4.700,4.875,5.185
4.704,4.855,5.165
4.708,4.820,5.155
4.712,4.825,5.160
4.716,4.835,5.165
4.720,4.825,5.145
4.724,4.805,5.135
4.728,4.795,5.135
4.732,4.810,5.145
4.736,4.810,5.125
4.740,4.790,5.120
4.744,4.795,5.135
4.748,4.800,5.125
4.752,4.795,5.130
4.756,4.805,5.115
4.760,4.800,5.120
4.764,4.810,5.135
4.768,4.805,5.130
4.772,4.800,5.105
4.776,4.795,5.125
4.780,4.810,5.135
4.784,4.815,5.130
4.788,4.800,5.120
4.792,4.790,5.120
4.796,4.805,5.130
4.800,4.810,5.135
4.804,4.815,5.125
4.808,4.800,5.120
4.812,4.810,5.140
4.816,4.825,5.145
4.820,4.825,5.140
4.824,4.815,5.125
4.828,4.825,5.145
4.832,4.835,5.145
4.836,4.835,5.145
4.840,4.830,5.135
4.844,4.830,5.150
4.848,4.845,5.155
4.852,4.860,5.155
4.856,4.860,5.145
4.860,4.855,5.175
4.864,4.880,5.210
4.868,4.925,5.225
4.872,5.035,5.250
4.876,5.430,5.325
4.880,6.035,5.595
4.884,5.920,6.050
4.888,5.540,5.975
4.892,5.495,5.655
4.896,5.645,5.605
4.900,5.700,5.595
4.904,5.945,5.605
4.908,6.110,5.660
4.912,6.220,5.740
4.916,6.220,5.740
4.920,6.020,5.605
4.924,5.750,5.365
4.928,5.520,5.095
4.932,5.335,4.905
4.936,5.145,4.810
4.940,4.950,4.800
4.944,4.845,4.850
4.948,4.810,4.910
4.952,4.785,4.960
4.956,4.765,5.040
4.960,4.765,5.105
4.964,4.785,5.125
4.968,4.795,5.125
4.972,4.780,5.115
4.976,4.770,5.120
4.980,4.770,5.130
4.984,4.770,5.120
4.988,4.760,5.095
4.992,4.745,5.090
4.996,4.750,5.105
5.000,4.760,5.105
5.004,4.760,5.075
5.008,4.750,5.080
5.012,4.745,5.095
5.016,4.750,5.095
5.020,4.755,5.085
5.024,4.730,5.065
5.028,4.730,5.090
5.032,4.735,5.085
5.036,4.730,5.075
5.040,4.710,5.060
5.044,4.705,5.070
5.048,4.715,5.080
5.052,4.715,5.070
5.056,4.695,5.055
5.060,4.680,5.055
5.064,4.695,5.070
5.068,4.685,5.065
5.072,4.675,5.045
5.076,4.675,5.050
5.080,4.675,5.050
5.084,4.695,5.060
5.088,4.680,5.050
5.092,4.650,5.050
5.096,4.670,5.050
5.100,4.670,5.055
5.104,4.660,5.030
5.108,4.645,5.020
5.112,4.650,5.040
5.116,4.660,5.040
5.120,4.655,5.030
5.124,4.650,5.015
5.128,4.655,5.025
5.132,4.660,5.030
5.136,4.640,5.030
5.140,4.635,5.015
5.144,4.640,5.025
5.148,4.645,5.045
5.152,4.650,5.030
5.156,4.650,5.010
5.160,4.650,5.025
5.164,4.670,5.045
5.168,4.665,5.045
5.172,4.660,5.040
5.176,4.665,5.045
5.180,4.675,5.050
5.184,4.685,5.060
5.188,4.675,5.060
5.192,4.685,5.070
5.196,4.705,5.095
5.200,4.710,5.100
5.204,4.725,5.105
5.208,4.725,5.100
5.212,4.750,5.130
5.216,4.760,5.135
5.220,4.770,5.145
5.224,4.765,5.140
5.228,4.785,5.180
5.232,4.805,5.190
5.236,4.810,5.190
5.240,4.820,5.185
5.244,4.815,5.210
5.248,4.850,5.220
5.252,4.840,5.230
5.256,4.840,5.210
5.260,4.835,5.225
5.264,4.845,5.250
5.268,4.855,5.250
5.272,4.845,5.225
5.276,4.845,5.230
5.280,4.860,5.245
5.284,4.855,5.240
5.288,4.855,5.215
5.292,4.845,5.225
5.296,4.850,5.230
5.300,4.860,5.235
5.304,4.840,5.205
5.308,4.840,5.205
5.312,4.835,5.205
5.316,4.850,5.215
5.320,4.850,5.200
5.324,4.830,5.195
5.328,4.825,5.200
5.332,4.845,5.205
5.336,4.840,5.205
5.340,4.820,5.180
5.344,4.825,5.185
5.348,4.835,5.195
5.352,4.835,5.190
5.356,4.810,5.185
5.360,4.805,5.185
5.364,4.830,5.195
5.368,4.820,5.195
5.372,4.805,5.170
5.376,4.795,5.180
5.380,4.800,5.190
5.384,4.795,5.195
5.388,4.795,5.175
5.392,4.790,5.165
5.396,4.805,5.195
5.400,4.805,5.205
5.404,4.805,5.180
5.408,4.805,5.170
5.412,4.810,5.190
5.416,4.810,5.205
5.420,4.805,5.185
5.424,4.805,5.180
5.428,4.795,5.200
5.432,4.820,5.195
5.436,4.810,5.195
5.440,4.820,5.185
5.444,4.815,5.195
5.448,4.820,5.200
5.452,4.830,5.200
5.456,4.815,5.185
5.460,4.810,5.195
5.464,4.825,5.195
5.468,4.835,5.190
5.472,4.835,5.180
5.476,4.825,5.185
5.480,4.850,5.195
5.484,4.840,5.190
5.488,4.830,5.190
5.492,4.825,5.175
5.496,4.830,5.190
5.500,4.835,5.190
5.504,4.845,5.180
5.508,4.835,5.175
5.512,4.840,5.175
5.516,4.850,5.180
5.520,4.835,5.160
5.524,4.825,5.160
5.528,4.830,5.170
5.532,4.840,5.190
5.536,4.845,5.190
5.540,4.835,5.170
5.544,4.830,5.175
5.548,4.835,5.185
5.552,4.815,5.185
5.556,4.810,5.165
5.560,4.820,5.185
5.564,4.825,5.210
5.568,4.830,5.200
5.572,4.810,5.185
5.576,4.800,5.185
5.580,4.810,5.195
5.584,4.810,5.210
5.588,4.810,5.175
5.592,4.810,5.175
5.596,4.840,5.185
5.600,4.850,5.185
5.604,4.860,5.175
5.608,4.855,5.165
5.612,4.870,5.185
5.616,4.880,5.180
5.620,4.880,5.165
5.624,4.880,5.165
5.628,4.890,5.180
5.632,4.910,5.185
5.636,4.915,5.170
5.640,4.920,5.155
5.644,4.925,5.165
5.648,4.935,5.175
5.652,4.930,5.175
5.656,4.910,5.170
5.660,4.900,5.170
5.664,4.910,5.175
5.668,4.910,5.165
5.672,4.880,5.150
5.676,4.870,5.160
5.680,4.880,5.160
5.684,4.885,5.170
5.688,4.875,5.145
5.692,4.875,5.150
5.696,4.905,5.160
5.700,4.915,5.165
5.704,4.995,5.165
5.708,5.205,5.165
5.712,5.780,5.275
5.716,5.940,5.665
5.720,5.390,5.910
5.724,5.080,5.585
5.728,5.095,5.385
5.732,5.110,5.375
5.736,5.055,5.330
5.740,5.040,5.300
5.744,5.030,5.305
5.748,5.030,5.295
5.752,5.010,5.260
5.756,4.985,5.225
5.760,4.945,5.210
5.764,4.915,5.175
5.768,4.890,5.175
5.772,4.855,5.160
5.776,4.805,5.165
5.780,4.755,5.165
5.784,4.710,5.135
5.788,4.655,5.100
5.792,4.585,5.085
5.796,4.485,5.075
5.800,4.460,5.075
5.804,4.385,5.050
5.808,4.340,5.035
5.812,4.340,5.005
5.816,4.375,4.955
5.820,4.405,4.905
5.824,4.420,4.865
5.828,4.455,4.860
5.832,4.520,4.900
5.836,4.585,4.915
5.840,4.660,4.950
5.844,4.750,4.975
5.848,4.825,4.990
5.852,4.865,4.925
5.856,4.885,4.825
5.860,4.855,4.780
5.864,4.840,4.745
5.868,4.840,4.750
5.872,4.835,4.770
5.876,4.830,4.860
5.880,4.850,4.960
5.884,4.875,5.050
5.888,4.880,5.095
5.892,4.875,5.130
5.896,4.895,5.160
5.900,4.905,5.160
5.904,4.920,5.160
5.908,4.930,5.150
5.912,4.955,5.160
5.916,4.970,5.170
5.920,4.975,5.165
5.924,4.985,5.150
5.928,4.990,5.160
5.932,5.000,5.170
5.936,5.005,5.170
5.940,5.005,5.160
5.944,5.005,5.180
5.948,5.025,5.190
5.952,5.025,5.170
5.956,5.025,5.155
5.960,5.030,5.175
5.964,5.055,5.195
5.968,5.050,5.190
5.972,5.050,5.180
5.976,5.045,5.180
5.980,5.065,5.200
5.984,5.070,5.195
5.988,5.070,5.185
5.992,5.050,5.185
5.996,5.085,5.210
6.000,5.100,5.215
6.004,5.105,5.210
6.008,5.095,5.205
6.012,5.100,5.220
6.016,5.110,5.230
6.020,5.115,5.230
6.024,5.115,5.220
6.028,5.120,5.240
6.032,5.130,5.250
6.036,5.140,5.245
6.040,5.135,5.235
6.044,5.135,5.255
6.048,5.145,5.265
6.052,5.150,5.270
6.056,5.140,5.265
6.060,5.150,5.280
6.064,5.170,5.305
6.068,5.165,5.305
6.072,5.155,5.295
6.076,5.150,5.295
6.080,5.160,5.305
6.084,5.165,5.320
6.088,5.160,5.310
6.092,5.140,5.305
6.096,5.155,5.315
6.100,5.150,5.320
6.104,5.140,5.305
6.108,5.125,5.305
6.112,5.120,5.320
6.116,5.125,5.330
6.120,5.105,5.315
6.124,5.100,5.300
6.128,5.085,5.325
6.132,5.100,5.315
6.136,5.085,5.305
6.140,5.050,5.295
6.144,5.045,5.300
6.148,5.045,5.315
6.152,5.025,5.295
6.156,5.020,5.285
6.160,5.000,5.285
6.164,5.005,5.295
6.168,5.000,5.280
6.172,4.965,5.255
6.176,4.965,5.265
6.180,4.965,5.280
6.184,4.960,5.265
6.188,4.945,5.250
6.192,4.950,5.235
6.196,4.950,5.250
6.200,4.960,5.245
6.204,4.925,5.230
6.208,4.915,5.225
6.212,4.910,5.235
6.216,4.925,5.235
6.220,4.920,5.210
6.224,4.915,5.205
6.228,4.920,5.215
6.232,4.920,5.220
6.236,4.910,5.205
6.240,4.900,5.195
6.244,4.905,5.195
6.248,4.915,5.210
6.252,4.910,5.195
6.256,4.910,5.175
6.260,4.895,5.190
6.264,4.905,5.200
6.268,4.905,5.195
6.272,4.910,5.185
6.276,4.895,5.180
6.280,4.915,5.195
6.284,4.925,5.205
6.288,4.915,5.185
6.292,4.905,5.185
6.296,4.905,5.200
6.300,4.910,5.205
6.304,4.905,5.180
6.308,4.890,5.175
6.312,4.890,5.205
6.316,4.905,5.190
6.320,4.900,5.190
6.324,4.890,5.180
6.328,4.895,5.185
6.332,4.905,5.195
6.336,4.900,5.185
6.340,4.890,5.175
6.344,4.885,5.180
6.348,4.890,5.180
6.352,4.895,5.185
6.356,4.880,5.165
6.360,4.880,5.175
6.364,4.885,5.185
6.368,4.885,5.175
6.372,4.880,5.175
6.376,4.865,5.175
6.380,4.875,5.175
6.384,4.870,5.180
6.388,4.865,5.160
6.392,4.860,5.155
6.396,4.870,5.175
6.400,4.875,5.180
6.404,4.860,5.170
6.408,4.860,5.165
6.412,4.870,5.170
6.416,4.875,5.170
6.420,4.870,5.160
6.424,4.855,5.155
6.428,4.865,5.170
6.432,4.865,5.170
6.436,4.865,5.155
6.440,4.855,5.150
6.444,4.845,5.155
6.448,4.870,5.170
6.452,4.860,5.155
6.456,4.835,5.145
6.460,4.845,5.160
6.464,4.865,5.160
6.468,4.855,5.155
6.472,4.855,5.145
6.476,4.845,5.145
6.480,4.860,5.160
6.484,4.875,5.170
6.488,4.855,5.150
6.492,4.840,5.155
6.496,4.860,5.180
6.500,4.865,5.185
6.504,4.855,5.175
6.508,4.850,5.170
6.512,4.855,5.195
6.516,4.885,5.210
6.520,4.925,5.205
6.524,5.045,5.225
6.528,5.520,5.345
6.532,5.845,5.780
6.536,5.415,5.985
6.540,5.110,5.600
6.544,5.120,5.400
6.548,5.145,5.400
6.552,5.110,5.355
6.556,5.070,5.330
6.560,5.060,5.330
6.564,5.075,5.320
6.568,5.045,5.285
6.572,5.030,5.220
6.576,5.015,5.205
6.580,4.995,5.215
6.584,4.965,5.215
6.588,4.920,5.205
6.592,4.855,5.175
6.596,4.815,5.155
6.600,4.805,5.140
6.604,4.680,5.110
6.608,4.570,5.085
6.612,4.500,5.090
6.616,4.460,5.055
6.620,4.415,5.040
6.624,4.365,4.990
6.628,4.360,4.950
6.632,4.355,4.885
6.636,4.345,4.810
6.640,4.350,4.770
6.644,4.370,4.740
6.648,4.380,4.710
6.652,4.400,4.660
6.656,4.415,4.635
6.660,4.460,4.600
6.664,4.530,4.540
6.668,4.585,4.475
6.672,4.635,4.450
6.676,4.675,4.505
6.680,4.725,4.560
6.684,4.780,4.615
6.688,4.805,4.670
6.692,4.830,4.755
6.696,4.850,4.835
6.700,4.860,4.855
6.704,4.860,4.910
6.708,4.860,4.930
6.712,4.880,4.970
6.716,4.895,4.985
6.720,4.905,4.985
6.724,4.885,4.990
6.728,4.900,5.010
6.732,4.910,5.025
6.736,4.905,5.035
6.740,4.895,5.030
6.744,4.900,5.050
6.748,4.930,5.080
6.752,4.930,5.095
6.756,4.925,5.110
6.760,4.950,5.140
6.764,4.970,5.155
6.768,4.970,5.165
6.772,4.980,5.155
6.776,4.980,5.160
6.780,4.990,5.185
6.784,5.000,5.185
6.788,4.990,5.175
6.792,4.995,5.190
6.796,5.005,5.205
6.800,5.020,5.205
6.804,5.020,5.200
6.808,5.015,5.190
6.812,5.020,5.215
6.816,5.035,5.220
6.820,5.035,5.215
6.824,5.035,5.215
6.828,5.045,5.235
6.832,5.050,5.245
6.836,5.050,5.245
6.840,5.040,5.240
6.844,5.050,5.255
6.848,5.055,5.280
6.852,5.055,5.265
6.856,5.040,5.260
6.860,5.055,5.270
6.864,5.090,5.285
6.868,5.080,5.300
6.872,5.085,5.295
6.876,5.085,5.305
6.880,5.090,5.320
6.884,5.100,5.330
6.888,5.095,5.325
6.892,5.085,5.335
6.896,5.105,5.350
6.900,5.105,5.355
6.904,5.100,5.360
6.908,5.095,5.365
6.912,5.110,5.380
6.916,5.115,5.385
6.920,5.115,5.395
6.924,5.110,5.390
6.928,5.115,5.400
6.932,5.120,5.415
6.936,5.115,5.420
6.940,5.105,5.410
6.944,5.105,5.425
6.948,5.105,5.435
6.952,5.090,5.425
6.956,5.085,5.410
6.960,5.075,5.430
6.964,5.085,5.435
6.968,5.080,5.415
6.972,5.050,5.400
6.976,5.040,5.395
6.980,5.030,5.410
6.984,5.035,5.410
6.988,5.005,5.385
6.992,4.980,5.380
6.996,4.980,5.380
7.000,4.980,5.380
7.004,4.965,5.340
7.008,4.935,5.330
7.012,4.935,5.345
7.016,4.935,5.330
7.020,4.930,5.315
7.024,4.915,5.295
7.028,4.910,5.300
7.032,4.920,5.300
7.036,4.920,5.280
7.040,4.905,5.255
7.044,4.900,5.260
7.048,4.895,5.255
7.052,4.900,5.250
7.056,4.885,5.215
7.060,4.885,5.230
7.064,4.895,5.240
7.068,4.890,5.230
7.072,4.875,5.215
7.076,4.885,5.210
7.080,4.885,5.205
7.084,4.885,5.195
7.088,4.875,5.185
7.092,4.870,5.175
7.096,4.875,5.185
7.100,4.880,5.190
7.104,4.870,5.180
7.108,4.865,5.170
7.112,4.865,5.185
7.116,4.880,5.190
7.120,4.875,5.175
7.124,4.855,5.165
7.128,4.840,5.165
7.132,4.865,5.170
7.136,4.865,5.170
7.140,4.840,5.155
7.144,4.840,5.165
7.148,4.850,5.180
7.152,4.855,5.170
7.156,4.845,5.150
7.160,4.840,5.155
7.164,4.850,5.165
7.168,4.845,5.160
7.172,4.835,5.160
7.176,4.835,5.160
7.180,4.845,5.165
7.184,4.850,5.165
7.188,4.835,5.145
7.192,4.820,5.145
7.196,4.835,5.155
7.200,4.845,5.160
7.204,4.830,5.150
7.208,4.810,5.130
7.212,4.805,5.150
7.216,4.820,5.160
7.220,4.815,5.140
7.224,4.810,5.130
7.228,4.805,5.145
7.232,4.820,5.140
7.236,4.815,5.135
7.240,4.790,5.120
7.244,4.795,5.125
7.248,4.805,5.140
7.252,4.810,5.140
7.256,4.800,5.120
7.260,4.795,5.120
7.264,4.805,5.130
7.268,4.800,5.120
7.272,4.785,5.120
7.276,4.785,5.125
7.280,4.795,5.135
7.284,4.805,5.140
7.288,4.795,5.110
7.292,4.790,5.115
7.296,4.800,5.130
7.300,4.805,5.135
7.304,4.800,5.115
7.308,4.795,5.120
7.312,4.800,5.130
7.316,4.805,5.130
7.320,4.815,5.120
7.324,4.815,5.115
7.328,4.815,5.140
7.332,4.830,5.140
7.336,4.830,5.130
7.340,4.860,5.130
7.344,4.945,5.155
7.348,5.305,5.195
7.352,5.880,5.400
7.356,5.725,5.830
7.360,5.165,5.780
7.364,5.030,5.445
7.368,5.075,5.360
7.372,5.020,5.340
7.376,4.975,5.320
7.380,4.985,5.310
7.384,4.985,5.305
7.388,4.945,5.260
7.392,4.915,5.235
7.396,4.900,5.220
7.400,4.890,5.215
7.404,4.830,5.195
7.408,4.800,5.190
7.412,4.770,5.195
7.416,4.730,5.185
7.420,4.685,5.165
7.424,4.635,5.135
7.428,4.540,5.140
7.432,4.445,5.130
7.436,4.385,5.105
7.440,4.330,5.075
7.444,4.290,5.075
7.448,4.275,5.045
7.452,4.270,4.980
7.456,4.265,4.895
7.460,4.275,4.850
7.464,4.325,4.825
7.468,4.320,4.785
7.472,4.320,4.720
7.476,4.335,4.665
7.480,4.380,4.630
7.484,4.425,4.570
7.488,4.490,4.490
7.492,4.560,4.445
7.496,4.660,4.475
7.500,4.680,4.500
7.504,4.755,4.600
7.508,4.790,4.700
7.512,4.835,4.800
7.516,4.850,4.870
7.520,4.835,4.910
7.524,4.830,4.930
7.528,4.850,4.960
7.532,4.860,4.985
7.536,4.860,4.975
7.540,4.855,4.965
7.544,4.850,4.990
7.548,4.845,5.000
7.552,4.850,4.995
7.556,4.855,5.000
7.560,4.850,5.015
7.564,4.870,5.055
7.568,4.885,5.060
7.572,4.885,5.065
7.576,4.890,5.100
7.580,4.915,5.130
7.584,4.930,5.145
7.588,4.925,5.150
7.592,4.930,5.150
7.596,4.950,5.175
7.600,4.955,5.170
7.604,4.950,5.165
7.608,4.945,5.170
7.612,4.955,5.185
7.616,4.970,5.190
7.620,4.965,5.185
7.624,4.965,5.180
7.628,4.980,5.215
7.632,4.985,5.220
7.636,4.980,5.205
7.640,4.980,5.205
7.644,4.970,5.220
7.648,4.990,5.245
7.652,4.985,5.240
7.656,4.980,5.225
7.660,4.975,5.255
7.664,5.015,5.265
7.668,5.005,5.265
7.672,5.000,5.255
7.676,4.995,5.275
7.680,5.010,5.295
7.684,5.025,5.300
7.688,5.015,5.285
7.692,5.015,5.305
7.696,5.035,5.315
7.700,5.045,5.320
7.704,5.040,5.325
7.708,5.030,5.325
7.712,5.025,5.345
7.716,5.045,5.360
7.720,5.050,5.360
7.724,5.040,5.370
7.728,5.055,5.390
7.732,5.065,5.400
7.736,5.075,5.400
7.740,5.050,5.400
7.744,5.055,5.415
7.748,5.070,5.430
7.752,5.070,5.430
7.756,5.060,5.425
7.760,5.055,5.435
7.764,5.070,5.455
7.768,5.080,5.455
7.772,5.060,5.440
7.776,5.040,5.450
7.780,5.045,5.460
7.784,5.050,5.480
7.788,5.035,5.455
7.792,5.010,5.450
7.796,5.010,5.460
7.800,5.015,5.460
7.804,4.990,5.435
7.808,4.965,5.425
7.812,4.970,5.430
7.816,4.970,5.415
7.820,4.955,5.405
7.824,4.930,5.385
7.828,4.925,5.375
7.832,4.925,5.375
7.836,4.915,5.355
7.840,4.895,5.335
7.844,4.885,5.340
7.848,4.880,5.335
7.852,4.875,5.305
7.856,4.875,5.275
7.860,4.860,5.285
7.864,4.865,5.295
7.868,4.870,5.275
7.872,4.865,5.255
7.876,4.850,5.255
7.880,4.850,5.260
7.884,4.860,5.240
7.888,4.850,5.225
7.892,4.830,5.230
7.896,4.835,5.235
7.900,4.840,5.235
7.904,4.835,5.220
7.908,4.820,5.210
7.912,4.830,5.220
7.916,4.835,5.220
7.920,4.820,5.205
7.924,4.810,5.205
7.928,4.815,5.215
7.932,4.820,5.210
7.936,4.810,5.195
7.940,4.810,5.185
7.944,4.800,5.195
7.948,4.815,5.210
7.952,4.805,5.195
7.956,4.800,5.180
7.960,4.785,5.195
7.964,4.795,5.210
7.968,4.805,5.190
7.972,4.790,5.175
7.976,4.785,5.180
7.980,4.790,5.190
7.984,4.800,5.185
7.988,4.780,5.165
7.992,4.770,5.170
7.996,4.785,5.180
8.000,4.790,5.180
8.004,4.775,5.170
8.008,4.760,5.160
8.012,4.770,5.170
8.016,4.780,5.180
8.020,4.770,5.155
8.024,4.765,5.150
8.028,4.770,5.155
8.032,4.775,5.160
8.036,4.770,5.155
8.040,4.755,5.150
8.044,4.755,5.155
8.048,4.775,5.155
8.052,4.775,5.160
8.056,4.745,5.140
8.060,4.760,5.150
8.064,4.775,5.160
8.068,4.770,5.150
8.072,4.760,5.135
8.076,4.765,5.140
8.080,4.770,5.155
8.084,4.770,5.155
8.088,4.765,5.140
8.092,4.755,5.135
8.096,4.765,5.155
8.100,4.775,5.155
8.104,4.760,5.135
8.108,4.760,5.130
8.112,4.770,5.155
8.116,4.785,5.155
8.120,4.780,5.145
8.124,4.765,5.130
8.128,4.780,5.145
8.132,4.785,5.145
8.136,4.770,5.140
8.140,4.775,5.135
8.144,4.780,5.155
8.148,4.805,5.160
8.152,4.805,5.150
8.156,4.815,5.155
8.160,4.850,5.160
8.164,4.940,5.185
8.168,5.315,5.280
8.172,5.855,5.585
8.176,5.620,5.975
8.180,5.125,5.775
8.184,5.030,5.465
8.188,5.045,5.390
8.192,5.005,5.370
8.196,4.990,5.360
8.200,4.980,5.350
8.204,4.945,5.305
8.208,4.910,5.295
8.212,4.895,5.265
8.216,4.860,5.240
8.220,4.815,5.210
8.224,4.785,5.200
8.228,4.775,5.215
8.232,4.735,5.195
8.236,4.695,5.175
8.240,4.650,5.155
8.244,4.605,5.135
8.248,4.550,5.130
8.252,4.445,5.105
8.256,4.370,5.080
8.260,4.330,5.070
8.264,4.300,5.060
8.268,4.255,5.020
8.272,4.245,4.965
8.276,4.240,4.905
8.280,4.270,4.855
8.284,4.275,4.820
8.288,4.265,4.760
8.292,4.270,4.715
8.296,4.300,4.685
8.300,4.315,4.670
8.304,4.360,4.555
8.308,4.415,4.490
8.312,4.505,4.455
8.316,4.580,4.470
8.320,4.620,4.530
8.324,4.660,4.590
8.328,4.725,4.680
8.332,4.755,4.770
8.336,4.760,4.840
8.340,4.765,4.895
8.344,4.785,4.950
8.348,4.805,4.990
8.352,4.800,5.010
8.356,4.805,5.015
8.360,4.815,5.035
8.364,4.820,5.055
8.368,4.830,5.060
8.372,4.825,5.045
8.376,4.830,5.060
8.380,4.850,5.090
8.384,4.870,5.100
8.388,4.890,5.110
8.392,4.905,5.145
8.396,4.935,5.180
8.400,4.945,5.195
8.404,4.960,5.195
8.408,4.960,5.200
8.412,4.985,5.225
8.416,4.990,5.235
8.420,4.995,5.225
8.424,4.995,5.215
8.428,5.035,5.240
8.432,5.040,5.245
8.436,5.040,5.250
8.440,5.030,5.260
8.444,5.025,5.275
8.448,5.010,5.275
8.452,5.010,5.265
8.456,4.985,5.260
8.460,4.990,5.275
8.464,5.015,5.285
8.468,4.995,5.290
8.472,4.995,5.280
8.476,4.985,5.275
8.480,5.005,5.295
8.484,5.005,5.295
8.488,5.010,5.290
8.492,5.005,5.300
8.496,5.025,5.315
8.500,5.035,5.325
8.504,5.035,5.335
8.508,5.030,5.330
8.512,5.040,5.350
8.516,5.055,5.370
8.520,5.050,5.360
8.524,5.040,5.370
8.528,5.055,5.390
8.532,5.065,5.400
8.536,5.060,5.405
8.540,5.060,5.400
8.544,5.075,5.430
8.548,5.085,5.445
8.552,5.085,5.445
8.556,5.075,5.455
8.560,5.080,5.470
8.564,5.100,5.475
8.568,5.105,5.485
8.572,5.090,5.475
8.576,5.075,5.490
8.580,5.090,5.505
8.584,5.090,5.500
8.588,5.070,5.490
8.592,5.060,5.495
8.596,5.070,5.505
8.600,5.065,5.500
8.604,5.040,5.485
8.608,5.025,5.475
8.612,5.010,5.485
8.616,5.005,5.480
8.620,5.000,5.460
8.624,4.980,5.440
8.628,4.970,5.445
8.632,4.965,5.440
8.636,4.945,5.420
8.640,4.915,5.395
8.644,4.920,5.400
8.648,4.935,5.390
8.652,4.920,5.375
8.656,4.905,5.340
8.660,4.890,5.340
8.664,4.895,5.345
8.668,4.895,5.325
8.672,4.880,5.310
8.676,4.870,5.295
8.680,4.875,5.310
8.684,4.885,5.285
8.688,4.860,5.275
8.692,4.840,5.275
8.696,4.845,5.275
8.700,4.860,5.275
8.704,4.850,5.245
8.708,4.835,5.235
8.712,4.850,5.250
8.716,4.855,5.250
8.720,4.840,5.230
8.724,4.830,5.225
8.728,4.835,5.240
8.732,4.830,5.245
8.736,4.830,5.240
8.740,4.820,5.225
8.744,4.830,5.230
8.748,4.840,5.240
8.752,4.825,5.230
8.756,4.815,5.210
8.760,4.810,5.215
8.764,4.820,5.230
8.768,4.815,5.220
8.772,4.805,5.205
8.776,4.800,5.215
8.780,4.805,5.225
8.784,4.800,5.235
8.788,4.810,5.205
8.792,4.795,5.205
8.796,4.805,5.220
8.800,4.805,5.225
8.804,4.800,5.205
8.808,4.790,5.205
8.812,4.790,5.205
8.816,4.795,5.205
8.820,4.780,5.200
8.824,4.780,5.195
8.828,4.765,5.210
8.832,4.770,5.200
8.836,4.780,5.185
8.840,4.760,5.175
8.844,4.775,5.200
8.848,4.785,5.200
8.852,4.775,5.190
8.856,4.775,5.165
8.860,4.770,5.175
8.864,4.780,5.190
8.868,4.785,5.185
8.872,4.775,5.170
8.876,4.765,5.185
8.880,4.775,5.185
8.884,4.775,5.185
8.888,4.780,5.175
8.892,4.770,5.190
8.896,4.780,5.180
8.900,4.790,5.185
8.904,4.775,5.175
8.908,4.765,5.175
8.912,4.775,5.190
8.916,4.790,5.185
8.920,4.780,5.180
8.924,4.780,5.170
8.928,4.780,5.190
8.932,4.785,5.190
8.936,4.785,5.185
8.940,4.785,5.175
8.944,4.795,5.190
8.948,4.815,5.190
8.952,4.835,5.190
8.956,4.855,5.200
8.960,4.955,5.220
8.964,5.295,5.270
8.968,5.855,5.570
8.972,5.635,6.005
8.976,5.110,5.770
8.980,5.005,5.460
8.984,5.045,5.395
8.988,4.995,5.375
8.992,4.945,5.340
8.996,4.945,5.345
9.000,4.950,5.335
9.004,4.875,5.260
9.008,4.820,5.215
9.012,4.805,5.195
9.016,4.770,5.200
9.020,4.720,5.160
9.024,4.660,5.145
9.028,4.615,5.135
9.032,4.580,5.115
9.036,4.505,5.085
9.040,4.390,5.050
9.044,4.310,5.035
9.048,4.280,5.020
9.052,4.245,5.000
9.056,4.190,4.960
9.060,4.190,4.915
9.064,4.210,4.865
9.068,4.210,4.795
9.072,4.220,4.740
9.076,4.250,4.720
9.080,4.270,4.680
9.084,4.295,4.620
9.088,4.325,4.565
9.092,4.375,4.520
9.096,4.475,4.460
9.100,4.515,4.435
9.104,4.610,4.440
9.108,4.655,4.510
9.112,4.730,4.595
9.116,4.780,4.675
9.120,4.805,4.770
9.124,4.825,4.860
9.128,4.850,4.935
9.132,4.870,4.975
9.136,4.875,4.995
9.140,4.875,5.010
9.144,4.900,5.040
9.148,4.925,5.055
9.152,4.910,5.040
9.156,4.900,5.050
9.160,4.915,5.065
9.164,4.935,5.095
9.168,4.940,5.110
9.172,4.945,5.120
9.176,4.955,5.165
9.180,4.975,5.195
9.184,4.985,5.230
9.188,4.990,5.230
9.192,5.010,5.230
9.196,5.015,5.245
9.200,5.020,5.250
9.204,5.010,5.245
9.208,5.010,5.245
9.212,5.030,5.275
9.216,5.045,5.270
9.220,5.040,5.275
9.224,5.040,5.270
9.228,5.060,5.295
9.232,5.065,5.305
9.236,5.055,5.305
9.240,5.050,5.300
9.244,5.055,5.330
9.248,5.070,5.335
9.252,5.060,5.340
9.256,5.050,5.350
9.260,5.075,5.370
9.264,5.100,5.375
9.268,5.080,5.390
9.272,5.065,5.380
9.276,5.070,5.395
9.280,5.095,5.410
9.284,5.110,5.405
9.288,5.105,5.410
9.292,5.125,5.420
9.296,5.145,5.440
9.300,5.150,5.450
9.304,5.175,5.445
9.308,5.165,5.455
